Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000405842100002,10.1186/s12966-017-0550-7,MEDLINE:28724390,Examining the impact of a province-wide physical education policy on secondary students' physical activity as a natural experiment,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000405842100002,"Hobin, Erin; Erickson, Tannis; Comte, Melisa; Zuo, Fei; Pasha, Saamir",INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY,NUTRITION & DIETETICS; PHYSIOLOGY,14,n/a,n/a,2017,2,4.764286,3.07,0.42,0.6508,55.7566,5.548
WOS:000209410000005,10.5489/cuaj.11225,MEDLINE:23671528,A prospective study on pain score with transperineal prostatic gold seed fiducial implantation under local anesthetic alone,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000209410000005,"Tang, Colin. I.; Sethukavalan, Perakaa; Cheung, Patrick; Morton, Gerard; Pang, Geordi",CUAJ-CANADIAN UROLOGICAL ASSOCIATION JOURNAL,UROLOGY & NEPHROLOGY,7,4-Mar,E202-E206,2013,2,5.191589,13.17,0.39,0.1519,81.1528,1.179
WOS:000349221700011,10.1071/AH14140,MEDLINE:26688916,Quantitative analysis of bariatric procedure trends 2001-13 in South Australia: implications for equity in access and public healthcare expenditure,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000349221700011,"Meyer, Samantha B.; Booth, Sue; Gray, John; Hakendorf, Paul; McNaughton, Darlene",AUSTRALIAN HEALTH REVIEW,HEALTH POLICY & SERVICES; HEALTH CARE SCIENCES & SERVICES,39,1,63-69,2015,2,4.01087,6.33,0.5,0.3159,69.7214,1.036
WOS:000366728100001,10.3389/fnins.2015.00464,MEDLINE:26696820,Closed-Loop Neuromorphic Benchmarks,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000366728100001,"Stewart, Terrence C.; Dewolf, Travis; Kleinhans, Ashley; Eliasmith, Chris",FRONTIERS IN NEUROSCIENCE,NEUROSCIENCES,9,n/a,n/a,2015,2,9.40836,11.48,0.21,0.1742,87.2312,3.877
WOS:000327746100010,10.1214/13-AOS1154,n/a,CONVERGENCE RATES OF EIGENVECTOR EMPIRICAL SPECTRAL DISTRIBUTION OF LARGE DIMENSIONAL SAMPLE COVARIANCE MATRIX,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000327746100010,"Xia, Ningning; Qin, Yingli; Bai, Zhidong",ANNALS OF STATISTICS,STATISTICS & PROBABILITY,41,5,2572-2607,2013,2,19.907407,8.67,0.1,0.2308,67.8738,2.522
WOS:000343092100066,10.1051/0004-6361/201423821,n/a,The origin of organic emission in NGC 2071,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000343092100066,"van Kempen, T. A.; McCoey, C.; Tisi, S.; Johnstone, D.; Fich, M.",ASTRONOMY & ASTROPHYSICS,ASTRONOMY & ASTROPHYSICS,569,n/a,n/a,2014,2,24.618883,17.24,0.08,0.116,86.9134,5.565
WOS:000424848700001,10.1088/1367-2630/aa8fe0,n/a,Heat-bath algorithmic cooling with correlated qubit-environment interactions,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000424848700001,"Rodriguez-Briones, Nayeli A.; Li, Jun; Peng, Xinhua; Mor, Tal; Weinstein, Yossi",NEW JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY",19,n/a,n/a,2017,2,4.093913,3.7,0.49,0.5403,44.9154,3.579
WOS:000370089500020,10.1016/j.nuclphysb.2015.12.017,n/a,Ultraspinning limits and rotating hyperboloid membranes,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000370089500020,"Hennigar, Robie A.; Kubiznak, David; Mann, Robert B.; Musoke, Nathan",NUCLEAR PHYSICS B,"PHYSICS, PARTICLES & FIELDS",903,n/a,400-417,2016,2,8.198864,8.23,0.24,0.243,72.0302,3.285
WOS:000346076400043,10.1063/1.4903122,n/a,Key rate for calibration robust entanglement based BB84 quantum key distribution protocol,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000346076400043,"Gittsovich, O.; Moroder, T.","ELEVENTH INTERNATIONAL CONFERENCE ON QUANTUM COMMUNICATION, MEASUREMENT AND COMPUTATION (QCMC)","PHYSICS, APPLIED",1633,n/a,156-158,2014,2,0.894545,0.91,2.24,2.2086,17.5462,n/a
WOS:000323531200011,10.5849/forsci.12-016,n/a,Mass and Nutrient Loss of Leaf Litter Collecting in Littertraps: An In Situ and Ex Situ Study,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000323531200011,"Corrigan, Cassie; Oelbermann, Maren",FOREST SCIENCE,FORESTRY,59,4,484-493,2013,2,7.416667,9.76,0.27,0.2048,80.585,1.364
WOS:000357874500005,10.1136/tobaccocontrol-2014-051887,MEDLINE:25855642,The heterogeneous effects of cigarette prices on brand choice in China: implications for tobacco control policy,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357874500005,"Li, Jing; White, Justin S.; Hu, Teh-Wei; Fong, Geoffrey T.; Yuan, Jiang",TOBACCO CONTROL,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",24,n/a,25-32,2015,2,13.3,6.9,0.15,0.2897,72.8155,4.151
WOS:000374807100006,10.1016/j.labeco.2016.02.003,MEDLINE:27217617,Occupational skills and labour market progression of married immigrant women in Canada,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000374807100006,"Adsera, Alicia; Ferrer, Ana",LABOUR ECONOMICS,ECONOMICS,39,n/a,88-98,2016,2,2.6,2.93,0.77,0.6817,43.5518,1.066
WOS:000417846200037,10.1039/c7dt03446f,MEDLINE:29185572,"Thermoelectric properties and thermal stability of layered chalcogenides, TlScQ(2), Q = Se, Te",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000417846200037,"Aswathy, Vijayakumar Sajitha; Sankar, Cheriyedath Raj; Varma, Manoj Raama; Assoud, Abdeljalil; Bieringer, Mario",DALTON TRANSACTIONS,"CHEMISTRY, INORGANIC & NUCLEAR",46,48,17053-17060,2017,2,4.688543,3.15,0.43,0.6349,55.3217,4.099
WOS:000371276100186,10.1371/journal.pone.0149928,MEDLINE:26900931,Optimizing Semantic Pointer Representations for Symbol-Like Processing in Spiking Neural Networks,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000371276100186,"Gosmann, Jan; Eliasmith, Chris",PLOS ONE,MULTIDISCIPLINARY SCIENCES; NEUROSCIENCES,11,2,n/a,2016,2,5.532158,7.55,0.36,0.2648,79.8606,2.766
WOS:000366577700001,10.3389/fpyg.2015.01784,MEDLINE:26640448,The Effects of tDCS Across the Spatial Frequencies and Orientations that Comprise the Contrast Sensitivity Function,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000366577700001,"Richard, Bruno; Johnson, Aaron P.; Thompson, Benjamin; Hansen, Bruce C.",FRONTIERS IN PSYCHOLOGY,"PSYCHOLOGY, MULTIDISCIPLINARY",6,n/a,n/a,2015,2,6.295995,6.28,0.32,0.3187,64.0959,2.089
WOS:000455100800010,10.1145/2911451.2911510,n/a,Engineering Quality and Reliability in Technology-Assisted Review,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000455100800010,"Cormack, Gordon V.; Grossman, Maura R.",SIGIR'16: PROCEEDINGS OF THE 39TH INTERNATIONAL ACM SIGIR CONFERENCE ON RESEARCH AND DEVELOPMENT IN INFORMATION RETRIEVAL,"COMPUTER SCIENCE, INFORMATION SYSTEMS",n/a,n/a,75-84,2016,2,n/a,0.76,n/a,2.6253,15.4701,n/a
WOS:000357874500011,10.1136/tobaccocontrol-2014-052096,n/a,Effect of cigarette tax increase in combination with mass media campaign on smoking behaviour in Mauritius: findings from the ITC Mauritius Survey,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357874500011,"Azagba, Sunday; Burhoo, Premduth; Chaloupka, Frank J.; Fong, Geoffrey T.",TOBACCO CONTROL,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",24,n/a,71-75,2015,2,13.3,6.9,0.15,0.2897,72.8155,4.151
WOS:000405071900010,10.1177/1715163517710959,MEDLINE:29163723,CANImmunize: A digital tool to help patients manage their immunizations,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000405071900010,"Houle, Sherilyn K. D.; Atkinson, Katherine; Paradis, Michelle; Wilson, Kumanan",CANADIAN PHARMACISTS JOURNAL,PHARMACOLOGY & PHARMACY,150,4,236-238,2017,2,1.3,2.7,1.54,0.7397,50.8356,n/a
WOS:000402808200003,10.1103/PhysRevD.95.123505,n/a,Constraining holographic cosmology using Planck data,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000402808200003,"Afshordi, Niayesh; Gould, Elizabeth; Skenderis, Kostas",PHYSICAL REVIEW D,"PHYSICS, PARTICLES & FIELDS; ASTRONOMY & ASTROPHYSICS",95,12,n/a,2017,2,5.900148,4.89,0.34,0.4094,60.6082,4.394
WOS:000375127700012,10.1177/1715163516641432,MEDLINE:27212968,Improving the legibility of prescription medication labels for older adults and adults with visual impairment,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000375127700012,"Leat, Susan J.; Krishnamoorthy, Abinaya; Carbonara, Antonio; Gold, Deborah; Rojas-Fernandez, Carlos",CANADIAN PHARMACISTS JOURNAL,PHARMACOLOGY & PHARMACY,149,3,174-184,2016,2,3.222222,5.15,0.62,0.3882,69.5166,n/a
WOS:000370289700008,10.1093/her/cyv063,MEDLINE:26661724,Peer-led nutrition education programs for school-aged youth: a systematic review of the literature,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000370289700008,"Yip, Calvin; Gates, Michelle; Gates, Allison; Hanning, Rhona M.",HEALTH EDUCATION RESEARCH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; EDUCATION & EDUCATIONAL RESEARCH",31,1,82-97,2016,2,2,5.97,1,0.3351,48.5348,1.479
WOS:000397431300011,10.1093/femsec/fiw239,MEDLINE:27915285,Depth-dependent influence of different land-use systems on bacterial biogeography,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000397431300011,"Seuradge, Brent J.; Oelbermann, Maren; Neufeld, Josh D.",FEMS MICROBIOLOGY ECOLOGY,MICROBIOLOGY,93,2,n/a,2017,2,3.043478,3.63,0.66,0.5513,59.7147,3.495
WOS:000385893300001,10.3389/fnhum.2016.00532,MEDLINE:27807412,Fluoxetine Does Not Enhance Visual Perceptual Learning and Triazolam Specifically Impairs Learning Transfer,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000385893300001,"Lagas, Alice K.; Black, Joanna M.; Byblow, Winston D.; Fleming, Melanie K.; Goodman, Lucy K.",FRONTIERS IN HUMAN NEUROSCIENCE,NEUROSCIENCES; PSYCHOLOGY,10,n/a,n/a,2016,2,5.433447,5.8,0.37,0.3447,67.7154,2.871
WOS:000425045300005,10.1515/demo-2017-0005,n/a,Kendall's tau and agglomerative clustering for structure determination of hierarchical Archimedean copulas,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425045300005,"Gorecki, J.; Hofert, M.; Holena, M.",DEPENDENCE MODELING,STATISTICS & PROBABILITY,5,1,75-87,2017,2,1,1.45,2,1.3752,26.2315,n/a
WOS:000209895100006,10.2196/mhealth.3250,MEDLINE:25131813,ClereMed: Lessons Learned From a Pilot Study of a Mobile Screening Tool to Identify and Support Adults Who Have Difficulty With Medication Labels,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000209895100006,"Grindrod, Kelly Anne; Gates, Allison; Dolovich, Lisa; Slavcev, Roderick; Drimmie, Rob",JMIR MHEALTH AND UHEALTH,HEALTH CARE SCIENCES & SERVICES; MEDICAL INFORMATICS,2,3,n/a,2014,2,18.660377,9.78,0.11,0.2045,79.4196,4.541
WOS:000425472200003,10.3847/1538-4357/aa9375,n/a,Bow Ties in the Sky. II. Searching for Gamma-Ray Halos in the Fermi Sky Using Anisotropy,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000425472200003,"Tiede, Paul; Broderick, Avery E.; Shalaby, Mohamad; Pfrommer, Christoph; Puchwein, Ewald",ASTROPHYSICAL JOURNAL,ASTRONOMY & ASTROPHYSICS,850,2,n/a,2017,2,5.746976,5.26,0.35,0.3804,66.499,5.551
WOS:000357741700007,10.1016/j.gpb.2015.03.005,MEDLINE:26092185,Cytokine and Antioxidant Regulation in the Intestine of the Gray Mouse Lemur (Microcebus murinus) During Torpor,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000357741700007,"Tessier, Shannon N.; Katzenback, Barbara A.; Pifferi, Fabien; Perret, Martine; Storey, Kenneth B.",GENOMICS PROTEOMICS & BIOINFORMATICS,GENETICS & HEREDITY,13,2,127-135,2015,2,7.428571,11.39,0.27,0.1756,81.5203,6.615
WOS:000364221200017,10.1007/s00125-015-3768-4,MEDLINE:26409461,"Deletion of ARNT/HIF1 beta in pancreatic beta cells does not impair glucose homeostasis in mice, but is associated with defective glucose sensing ex vivo",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000364221200017,"Pillai, Renjitha; Paglialunga, Sabina; Hoang, Monica; Cousteils, Katelyn; Prentice, Kacey J.",DIABETOLOGIA,ENDOCRINOLOGY & METABOLISM,58,12,2832-2842,2015,2,16.5,11.21,0.12,0.1785,82.7883,6.023
WOS:000413285600006,10.24095/hpcdp.37.10.06,MEDLINE:29043763,Geographic retail food environment measures for use in public health,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000413285600006,"Mahendra, Ahalya; Polsky, Jane Y.; Robitaille, Eric; Lefebvre, Marc; McBrien, Tina",HEALTH PROMOTION AND CHRONIC DISEASE PREVENTION IN CANADA-RESEARCH POLICY AND PRACTICE,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",37,10,357-362,2017,2,1.394737,2.08,1.43,0.9627,39.8148,1.796
WOS:000416838500037,10.1371/journal.pcbi.1005864,n/a,The effect of spatial randomness on the average fixation time of mutants,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000416838500037,"Farhang-Sardroodi, Suzan; Darooneh, Amirhossein H.; Nikbakht, Moladad; Komarova, Natalia L.; Kohandel, Mohammad",PLOS COMPUTATIONAL BIOLOGY,MATHEMATICAL & COMPUTATIONAL BIOLOGY; BIOCHEMICAL RESEARCH METHODS,13,11,n/a,2017,2,4.449821,2.7,0.45,0.7419,41.0553,3.955
WOS:000410563400005,10.24095/hpcdp.37.9.05,MEDLINE:28902479,Support for healthy eating at schools according to the comprehensive school health framework: evaluation during the early years of the Ontario School Food and Beverage Policy implementation,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000410563400005,"Orava, Taryn; Manske, Steve; Hanning, Rhona",HEALTH PROMOTION AND CHRONIC DISEASE PREVENTION IN CANADA-RESEARCH POLICY AND PRACTICE,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",37,9,303-312,2017,2,1.394737,2.08,1.43,0.9627,39.8148,1.796
WOS:000415140800016,10.1021/acsami.7b12120,MEDLINE:29028315,Nanoparticles of Short Cationic Peptidopolysaccharide Self-Assembled by Hydrogen Bonding with Antibacterial Effect against Multidrug-Resistant Bacteria,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000415140800016,"Hou, Zheng; Shankar, Yogesh Vikhe; Liu, Yang; Ding, Feiqing; Subramanion, Jothy Lachumy",ACS APPLIED MATERIALS & INTERFACES,"MATERIALS SCIENCE, MULTIDISCIPLINARY; NANOSCIENCE & NANOTECHNOLOGY",9,44,38288-38303,2017,2,9.201364,5.93,0.22,0.337,63.5192,8.097
WOS:000388703400004,10.1007/s11142-016-9364-0,n/a,Price discovery in the CDS market: the informational role of equity short interest,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000388703400004,"Griffin, Paul A.; Hong, Hyun A.; Kim, Jeong-Bon",REVIEW OF ACCOUNTING STUDIES,"BUSINESS, FINANCE",21,4,1116-1148,2016,2,3.647059,2.43,0.55,0.8236,39.8351,1.588
WOS:000324401500005,10.1371/journal.pone.0068613,MEDLINE:23936308,Error Correcting Mechanisms during Antisaccades: Contribution of Online Control during Primary Saccades and Offline Control via Secondary Saccades,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000324401500005,"Bedi, Harleen; Goltz, Herbert C.; Wong, Agnes M. F.; Chandrakumar, Manokaraananthan; Niechwiej-Szwedo, Ewa",PLOS ONE,NEUROSCIENCES; MULTIDISCIPLINARY SCIENCES,8,8,n/a,2013,2,17.664979,19.67,0.11,0.1017,91.7451,2.766
WOS:000412944300020,10.5751/ES-09436-220319,n/a,Diagnosing adaptive comanagement across multiple cases,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000412944300020,"Plummer, Ryan; Baird, Julia; Armitage, Derek; Bodin, Orjan; Schultz, Lisen",ECOLOGY AND SOCIETY,ECOLOGY; ENVIRONMENTAL STUDIES,22,3,n/a,2017,2,3.467066,2.9,0.58,0.6896,43.898,3.256
WOS:000318833100004,10.1016/j.disc.2013.03.011,n/a,"Determinants of grids, tori, cylinders and Mobius ladders",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000318833100004,"Bibak, Khodakhast; Tauraso, Roberto",DISCRETE MATHEMATICS,MATHEMATICS,313,13,1436-1440,2013,2,3.548961,3.91,0.56,0.5121,53.18,0.738
WOS:000344504300001,10.1186/1471-2342-14-37,MEDLINE:25319186,Noise-compensated homotopic non-local regularized reconstruction for rapid retinal optical coherence tomography image acquisitions,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000344504300001,"Liu, Chenyi; Wong, Alexander; Fieguth, Paul; Bizheva, Kostadinka; Bie, Hongxia",BMC MEDICAL IMAGING,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",14,n/a,n/a,2014,2,6.948718,11.08,0.29,0.1806,81.2316,1.635
WOS:000362535400002,10.1186/s12880-015-0081-0,MEDLINE:26459631,Monte Carlo-based noise compensation in coil intensity corrected endorectal MRI,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000362535400002,"Lui, Dorothy; Modhafar, Amen; Haider, Masoom A.; Wong, Alexander",BMC MEDICAL IMAGING,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",15,n/a,n/a,2015,2,6.3,8.18,0.32,0.2444,75.8561,1.635
WOS:000374927800006,10.1103/PhysRevA.93.042336,n/a,Entangling qubit registers via many-body states of ultracold atoms,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000374927800006,"Melko, R. G.; Herdman, C. M.; Iouchtchenko, D.; Roy, P-N; Del Maestro, A.",PHYSICAL REVIEW A,"PHYSICS, ATOMIC, MOLECULAR & CHEMICAL; OPTICS",93,4,n/a,2016,2,6.529864,6.22,0.31,0.3216,67.761,2.909
WOS:000314422800015,10.1017/jfm.2012.552,n/a,The vortex instability pathway in stratified turbulence,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000314422800015,"Waite, Michael L.",JOURNAL OF FLUID MECHANICS,"PHYSICS, FLUIDS & PLASMAS; MECHANICS",716,n/a,4-Jan,2013,2,16.153509,11.39,0.12,0.1756,82.5063,2.893
WOS:000391547700008,10.1109/TMI.2016.2587836,MEDLINE:27392347,"Noise-Compensated, Bias-Corrected Diffusion Weighted Endorectal Magnetic Resonance Imaging via a Stochastically Fully-Connected Joint Conditional Random Field Model",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000391547700008,"Boroomand, Ameneh; Shafiee, Mohammad Javad; Khalvati, Farzad; Haider, Masoom A.; Wong, Alexander",IEEE TRANSACTIONS ON MEDICAL IMAGING,"IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY; ENGINEERING, ELECTRICAL & ELECTRONIC; COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS; ENGINEERING, BIOMEDICAL; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",35,12,2587-2597,2016,2,17.960699,5.88,0.11,0.3402,64.4358,6.131
WOS:000330345000022,n/a,MEDLINE:23770653,Exploring Compliance: A Mixed-Methods Study of Contact Lens Wearer Perspectives,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000330345000022,"Dumbleton, Kathryn A.; Spafford, Marlee M.; Sivak, Alisa; Jones, Lyndon W.",OPTOMETRY AND VISION SCIENCE,OPHTHALMOLOGY,90,8,898-908,2013,1,10.111111,11.15,0.1,0.0897,88.1695,1.499
WOS:000315970300011,10.1371/journal.pone.0053434,MEDLINE:23418421,Multi-Parametric Clustering for Sensor Node Coordination in Cognitive Wireless Sensor Networks,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000315970300011,"Wang, Xiao Yu; Wong, Alexander",PLOS ONE,"MULTIDISCIPLINARY SCIENCES; ENGINEERING, ELECTRICAL & ELECTRONIC",8,2,n/a,2013,1,17.664979,13.52,0.06,0.074,86.0941,2.766
