DOI,Filename,Article Title,Authors,Source,Research Area,Publication Date,Times Cited,publisher,is-referenced-by-count,container-title,subject,crossref-data,is_oa,journal_is_oa,oa_status
10.1007/s10340-017-0929-x,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv",Challenges of pheromone-based mating disruption of Cydia strobilella and Dioryctria abietella in spruce seed orchards,"Svensson, Glenn P.; Wang, Hong-Lei; Jirle, Erling V.; Rosenberg, Olle; Liblikas, Ilme",JOURNAL OF PEST SCIENCE,ENTOMOLOGY,2018,0,Springer Nature,0,Journal of Pest Science,,True,True,False,hybrid
10.1038/s41393-018-0174-z,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv,OA 2018 Scopus.csv","Prescription drug claims following a traumatic spinal cord injury for older adults: a retrospective population-based study in Ontario, Canada","Guilcher, Sara J. T.; Hogan, Mary-Ellen; Calzavara, Andrew; Hitzig, Sander L.; Patel, Tejal",SPINAL CORD,CLINICAL NEUROLOGY; REHABILITATION,2018,0,Springer Nature,0,Spinal Cord,,True,True,False,hybrid
10.1109/ACCESS.2018.2877395,OA 2018 WoS.csv,Characterization and Detection of Tail Energy Bugs in Smartphones,"Abbasi, Abdul Muqtadir; Al-Tekreeti, Mustafa; Naik, Kshirasagar; Nayak, Amiya; Srivastava, Pradeep",IEEE ACCESS,"COMPUTER SCIENCE, INFORMATION SYSTEMS; ENGINEERING, ELECTRICAL & ELECTRONIC; TELECOMMUNICATIONS",2018,0,Institute of Electrical and Electronics Engineers (IEEE),0,IEEE Access,General Engineering;General Materials Science;General Computer Science,True,True,False,hybrid
10.1051/0004-6361/201833853,OA 2018 WoS.csv,The VIMOS Public Extragalactic Redshift Survey (VIPERS) Unbiased clustering estimate with VIPERS slit assignment,"Mohammad, F. G.; Bianchi, D.; Percival, W. J.; de la Torre, S.; Guzzo, L.",ASTRONOMY & ASTROPHYSICS,ASTRONOMY & ASTROPHYSICS,2018,0,EDP Sciences,2,Astronomy & Astrophysics,,True,True,False,green
10.1167/iovs.18-24016,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv,OA 2018 Scopus.csv",Psychometric Analysis of the SPEED Questionnaire and CLDEQ-8,"Pucker, Andrew D.; Dougherty, Bradley E.; Jones-Jordan, Lisa A.; Kwan, Justin T.; Kunnen, Carolina M. E.",INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,OPHTHALMOLOGY,2018,0,Association for Research in Vision and Ophthalmology (ARVO),2,Investigative Opthalmology & Visual Science,,True,True,False,hybrid
10.1371/journal.pone.0190405,OA 2018 WoS.csv,"Behavioural patterns only predict concurrent BMI status and not BMI trajectories in a sample of youth in Ontario, Canada","Laxer, Rachel E.; Cooke, Martin; Dubin, Joel A.; Brownson, Ross C.; Chaurasia, Ashok",PLOS ONE,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",2018,0,Public Library of Science (PLoS),1,PLOS ONE,,True,True,True,gold
10.18332/tid/83861,OA 2018 WoS.csv,Beliefs and rules about vaping in home and smoke-free public places: findings from the ITC 4-country project,"Cummings, K. M.; Braak, D.; El Nahas, G.; Heckman, B.; Alberg, A.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",2018,0,E.U. European Publishing,0,Tobacco Induced Diseases,,True,True,True,gold
10.3934/dcds.2018255,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv,OA 2018 Scopus.csv",OPEN MAPS: SMALL AND LARGE HOLES WITH UNUSUAL PROPERTIES,"Hare, Kevin G.; Sidorov, Nikita",DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,"MATHEMATICS; MATHEMATICS, APPLIED",2018,0,American Institute of Mathematical Sciences (AIMS),0,Discrete & Continuous Dynamical Systems - A,,True,True,False,hybrid
10.1007/s11606-018-4642-0,"OA 2018 WoS.csv,OA 2018 Scopus.csv","Capsule Commentary on Franklin et al., Time to Filling of New Prescriptions for Chronic Disease Medications Among a Cohort of Elderly Patients in the USA","Gamble, John-Michael",JOURNAL OF GENERAL INTERNAL MEDICINE,HEALTH CARE SCIENCES & SERVICES,2018,0,Springer Nature,0,Journal of General Internal Medicine,,True,True,False,bronze
10.18332/tid/84484,OA 2018 WoS.csv,Factors associated with quit attempts and smoking cessation in Brazil: findings from the International Tobacco Control Brazil Survey,"Casado, L.; Thrasher, J. F.; Perez, C.; Thuler, L. C.; Fong, G. T.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",2018,0,E.U. European Publishing,0,Tobacco Induced Diseases,,True,True,True,gold
10.18332/tid/83927,OA 2018 WoS.csv,Evidence of the continuing weak impact of China's health warnings: longitudinal findings over nine years (2006 to 2013-15) from the ITC China project,"Sansone, G.; Fong, G. T.; Yan, M.; Craig, L.; Xu, S.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",2018,0,E.U. European Publishing,0,Tobacco Induced Diseases,,True,True,True,gold
10.30638/eemj.2018.037,OA 2018 WoS.csv,A NEW SIMPLE INDEX FOR THE ESTIMATION OF ENERGY IMPACTS ON THE ENVIRONMENT,"Ordouei, Mohammad Hossein; Elkamel, Ali; Al-Sharrah, Ghanima",ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL,ENVIRONMENTAL SCIENCES,2018,0,OAIMDD - EcoZone Publishing House,0,Environmental Engineering and Management Journal,,True,True,False,bronze
10.1117/12.2322164,OA 2018 WoS.csv,Hands-on experimental and computer laboratory in optics: The Young Double Slit Experiment,"Ghalila, H.; Ammar, A.; Majdi, Y.; Lahmar, S.; Dhaoudi, Z.",OPTICS EDUCATION AND OUTREACH V,"EDUCATION, SCIENTIFIC DISCIPLINES; OPTICS",2018,0,SPIE,0,Optics Education and Outreach V,,True,True,False,bronze
10.1088/1361-648X/aae45a,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv,OA 2018 Scopus.csv",Behavior of the breathing pyrochlore lattice Ba3Yb2Zn5O11 in applied magnetic field,"Rau, J. G.; Wu, L. S.; May, A. F.; Taylor, A. E.; Liu, I-Lin",JOURNAL OF PHYSICS-CONDENSED MATTER,"PHYSICS, CONDENSED MATTER",2018,0,IOP Publishing,0,Journal of Physics: Condensed Matter,,True,True,False,hybrid
10.3389/fbioe.2018.00069,OA 2018 WoS.csv,"Temporal Changes in Nucleus Morphology, Lamin A/C and Histone Methylation During Nanotopography-Induced Neuronal Differentiation of Stem Cells","Ankam, Soneela; Teo, Benjamin K. K.; Pohan, Grace; Ho, Shawn W. L.; Lim, Choon K.",FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,2018,0,Frontiers Media SA,0,Frontiers in Bioengineering and Biotechnology,,True,True,True,gold
10.1029/2018GL078895,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv,OA 2018 Scopus.csv",An Explanation for the Nitrous Oxide Layer Observed in the Mesopause Region,"Kelly, C. W.; Chipperfield, M. P.; Plane, J. M. C.; Feng, W.; Sheese, P. E.",GEOPHYSICAL RESEARCH LETTERS,"GEOSCIENCES, MULTIDISCIPLINARY",2018,0,American Geophysical Union (AGU),0,Geophysical Research Letters,,True,True,False,hybrid
10.3390/brainsci8010006,OA 2018 WoS.csv,Emotional Encoding Context Leads to Memory Bias in Individuals with High Anxiety,"Lee, Christopher; Fernandes, Myra A.",BRAIN SCIENCES,NEUROSCIENCES,2018,0,MDPI AG,0,Brain Sciences,,True,True,True,gold
10.17645/pag.v6i3.1432,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv",Applying a Typology of Governance Modes to Climate Change Adaptation,"Bednar, Danny; Henstra, Daniel",POLITICS AND GOVERNANCE,POLITICAL SCIENCE,2018,0,Cogitatio,0,Politics and Governance,,True,True,True,gold
10.1186/s12875-018-0821-7,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Coordinating care for older adults in primary care settings: understanding the current context,"Elliott, Jacobi; Stolee, Paul; Boscart, Veronique; Giangregorio, Lora; Heckman, George",BMC FAMILY PRACTICE,PRIMARY HEALTH CARE,2018,0,Springer Nature,2,BMC Family Practice,,True,True,True,gold
10.1364/BOE.9.002394,OA 2018 WoS.csv,Enhancement of morphological and vascular features in OCT images using a modified Bayesian residual transform,"Tan, Bingyao; Wong, Alexander; Bizheva, Kostadinka",BIOMEDICAL OPTICS EXPRESS,"BIOCHEMICAL RESEARCH METHODS; OPTICS; RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",2018,0,The Optical Society,1,Biomedical Optics Express,,True,True,False,green
10.1186/s12889-018-5666-4,OA 2018 WoS.csv,Support for a point-of-sale cigarette display ban among smokers: findings from the international tobacco control (ITC) Netherlands survey,"van Mourik, Dirk-Jan A.; Candel, Math J. J. M.; Nagelhout, Gera E.; Willemsen, Marc C.; Fong, Geoffrey T.",BMC PUBLIC HEALTH,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",2018,0,Springer Science and Business Media LLC,0,BMC Public Health,"Public Health, Environmental and Occupational Health",True,True,True,gold
10.1080/17470218.2017.1311353,OA 2018 WoS.csv,Memory demands in linguistic compensation,"Medimorec, Srdan; Mander, Chandeep; Risko, Evan F.",QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"PHYSIOLOGY; PSYCHOLOGY; PSYCHOLOGY, BIOLOGICAL; PSYCHOLOGY, EXPERIMENTAL",2018,0,SAGE Publications,0,Quarterly Journal of Experimental Psychology,,True,False,False,closed
10.1021/acsomega.8b01881,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Cellulose Nanocrystal-ZnO Nanohybrids for Controlling Photocatalytic Activity and UV Protection in Cosmetic Formulation,"Awan, Fatima; Islam, Muhammad Shahidul; Ma, Yeyu; Yang, Cindy; Shi, Zengqian",ACS OMEGA,"CHEMISTRY, MULTIDISCIPLINARY",2018,0,American Chemical Society (ACS),2,ACS Omega,,True,True,True,gold
10.3390/su10020558,OA 2018 WoS.csv,Cross-Sector Social Partnerships for Social Change: The Roles of Non-Governmental Organizations,"Yan, Xinya; Lin, Haiying; Clarke, Amelia",SUSTAINABILITY,ENVIRONMENTAL SCIENCES; ENVIRONMENTAL STUDIES; GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,2018,0,MDPI AG,4,Sustainability,,True,True,True,gold
10.1088/1367-2630/aade06,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Implementation vulnerabilities in general quantum cryptography,"Huang, Anqi; Barz, Stefanie; Andersson, Erika; Makarov, Vadim",NEW JOURNAL OF PHYSICS,"PHYSICS, MULTIDISCIPLINARY",2018,0,IOP Publishing,0,New Journal of Physics,,True,True,True,gold
10.1371/journal.pone.0194304,OA 2018 WoS.csv,Assessing the efficacy of fathead minnows (Pimephales promelas) for mosquito control,"Watchorn, Ryan T.; Maechtle, Thomas; Fedy, Bradley C.",PLOS ONE,ECOLOGY,2018,0,Public Library of Science (PLoS),0,PLOS ONE,,True,True,True,gold
10.1109/JPROC.2018.2821924,OA 2018 WoS.csv,"Electrical Networks and Algebraic Graph Theory: Models, Properties, and Applications","Dorfler, Florian; Simpson-Porco, John W.; Bullo, Francesco",PROCEEDINGS OF THE IEEE,"ENGINEERING, ELECTRICAL & ELECTRONIC",2018,0,Institute of Electrical and Electronics Engineers (IEEE),7,Proceedings of the IEEE,,True,False,False,closed
10.3390/nu10101522,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv,OA 2018 Scopus.csv",Validity and Reliability of a Short Diet Questionnaire to Estimate Dietary Intake in Older Adults in a Subsample of the Canadian Longitudinal Study on Aging,"Gilsing, Anne; Mayhew, Alexandra J.; Payette, Helene; Shatenstein, Bryna; Kirkpatrick, Sharon I.",NUTRIENTS,NUTRITION & DIETETICS,2018,0,MDPI AG,0,Nutrients,,True,True,True,gold
10.3390/nano8121014,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv,OA 2018 Scopus.csv",Magnetic Polyion Complex Micelles for Cell Toxicity Induced by Radiofrequency Magnetic Field Hyperthermia,"Nguyen, Vo Thu An; De Pauw-Gillet, Marie-Claire; Gauthier, Mario; Sandre, Olivier",NANOMATERIALS,"MATERIALS SCIENCE, MULTIDISCIPLINARY; NANOSCIENCE & NANOTECHNOLOGY",2018,0,MDPI AG,0,Nanomaterials,,True,True,True,gold
10.3390/s18092780,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Spatial Retrieval of Broadband Dielectric Spectra,"Bumberger, Jan; Mai, Juliane; Schmidt, Felix; Luenenschloss, Peter; Wagner, Norman",SENSORS,"CHEMISTRY, ANALYTICAL; ELECTROCHEMISTRY; INSTRUMENTS & INSTRUMENTATION",2018,0,MDPI AG,0,Sensors,,True,True,True,gold
10.1016/j.comgeo.2017.06.010,OA 2018 WoS.csv,Table cartogram,"Evans, William; Felsner, Stefan; Kaufmann, Michael; Kobourov, Stephen G.; Mondal, Debajyoti",COMPUTATIONAL GEOMETRY-THEORY AND APPLICATIONS,"MATHEMATICS; MATHEMATICS, APPLIED",2018,0,Elsevier BV,2,Computational Geometry,,True,True,False,green
10.1007/s11433-018-9173-5,OA 2018 WoS.csv,Fast adiabatic method for measuring topological Chern number,"Luo, Zhihuang; Zeng, Bei",SCIENCE CHINA-PHYSICS MECHANICS & ASTRONOMY,"PHYSICS, MULTIDISCIPLINARY",2018,0,Springer Nature,0,"Science China Physics, Mechanics & Astronomy",General Physics and Astronomy,True,True,False,bronze
10.1371/journal.pone.0205683,"OA 2018 WoS.csv,OA 2018 Scopus.csv",When too much isn't enough: Does current food production meet global nutritional needs?,"Bahadur, Krishna K. C.; Dias, Goretty M.; Veeramani, Anastasia; Swanton, Clarence J.; Fraser, David",PLOS ONE,MULTIDISCIPLINARY SCIENCES,2018,0,Public Library of Science (PLoS),2,PLOS ONE,,True,True,True,gold
10.1080/08941920.2018.1451582,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Damming Knowledge Flows: POWER as a Constraint on Knowledge Pluralism in River Flow Decision-making in the Saskatchewan River Delta,"Andrews, Evan J.; Reed, Maureen G.; Jardine, Timothy D.; Steelman, Toddi A.",SOCIETY & NATURAL RESOURCES,DEVELOPMENT STUDIES; ENVIRONMENTAL STUDIES; REGIONAL & URBAN PLANNING; SOCIOLOGY,2018,0,Informa UK Limited,2,Society & Natural Resources,,True,True,False,bronze
10.18332/tid/84287,OA 2018 WoS.csv,Prevalence of lower harm perceptions of cigarette product characteristics: findings from 10 low-middle-income countries from the ITC project,"Gravely, S.; Meng, G.; Xu, S.; Kaai, S.; Goma, F.",TOBACCO INDUCED DISEASES,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH; SUBSTANCE ABUSE",2018,0,E.U. European Publishing,0,Tobacco Induced Diseases,,True,True,True,gold
10.1021/acsomega.8b02039,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Reselection Yielding a Smaller and More Active Silver-Specific DNAzyme,"Gu, Lide; Saran, Runjhun; Yan, Wanli; Huang, Po Jung Jimmy; Wang, Shujun",ACS OMEGA,"CHEMISTRY, MULTIDISCIPLINARY",2018,0,American Chemical Society (ACS),1,ACS Omega,,True,True,True,gold
10.1139/cjce-2017-0439,OA 2018 WoS.csv,Finite element analysis of intermediate crack debonding in fibre reinforced polymer strengthened reinforced concrete beams,"Cohen, Michael; Monteleone, Agostino; Potapenko, Stanislav",CANADIAN JOURNAL OF CIVIL ENGINEERING,"ENGINEERING, CIVIL",2018,0,Canadian Science Publishing,0,Canadian Journal of Civil Engineering,,True,True,False,green
10.1016/j.scitotenv.2018.01.319,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv,OA 2018 Scopus.csv",Benthic nitrite exchanges in the Seine River (France): An early diagenetic modeling analysis,"Akbarzadeh, Zahra; Laverman, Anniet M.; Rezanezhad, Fereidoun; Raimonet, Melanie; Viollier, Eric",SCIENCE OF THE TOTAL ENVIRONMENT,ENVIRONMENTAL SCIENCES,2018,0,Elsevier BV,1,Science of The Total Environment,Environmental Engineering;Waste Management and Disposal;Pollution;Environmental Chemistry,True,True,False,hybrid
10.1136/bmjopen-2018-022029,OA 2018 WoS.csv,"Prevalence of age-specific and sex-specific overweight and obesity in Ontario and Quebec, Canada: a cross-sectional study using direct measures of height and weight","Thielman, Justin; Harrington, Daniel; Rosella, Laura C.; Manson, Heather",BMJ OPEN,"MEDICINE, GENERAL & INTERNAL",2018,0,BMJ,0,BMJ Open,,True,True,True,gold
10.1109/ACCESS.2018.2873948,OA 2018 WoS.csv,MicronNet: A Highly Compact Deep Convolutional Neural Network Architecture for Rea Time Embedded Traffic Sign Classification,"Wong, Alexander; Shafiee, Mohammad Javad; St Jules, Michael",IEEE ACCESS,"COMPUTER SCIENCE, INFORMATION SYSTEMS; ENGINEERING, ELECTRICAL & ELECTRONIC; TELECOMMUNICATIONS",2018,0,Institute of Electrical and Electronics Engineers (IEEE),0,IEEE Access,General Engineering;General Materials Science;General Computer Science,True,True,False,hybrid
10.1109/ACCESS.2018.2843333,OA 2018 WoS.csv,Transmission Capacity Analysis for Vehicular Ad Hoc Networks,"He, Xinxin; Shi, Weisen; Luo, Tao",IEEE ACCESS,"COMPUTER SCIENCE, INFORMATION SYSTEMS; ENGINEERING, ELECTRICAL & ELECTRONIC; TELECOMMUNICATIONS",2018,0,Institute of Electrical and Electronics Engineers (IEEE),1,IEEE Access,,True,True,False,hybrid
10.1371/journal.pone.0200881,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Do payments for forest ecosystem services generate double dividends? An integrated impact assessment of Vietnam's PES program,"Thu-Ha Dang Phan; Brouwer, Roy; Long Phi Hoang; Davidson, Marc David",PLOS ONE,ENVIRONMENTAL STUDIES,2018,0,Public Library of Science (PLoS),0,PLOS ONE,,True,True,True,gold
10.3390/su10103747,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Challenges and Opportunities of a Forthcoming Strategic Assessment of the Implications of International Climate Change Mitigation Commitments for Individual Undertakings in Canada,"Gibson, Robert B.; Peloffy, Karine; Doelle, Meinhard",SUSTAINABILITY,ENVIRONMENTAL SCIENCES; ENVIRONMENTAL STUDIES; GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,2018,0,MDPI AG,0,Sustainability,,True,True,True,gold
10.3390/pr6020010,OA 2018 WoS.csv,Investigation of the Interaction between Benzene and SXFA Using DFT,"Stewart, Katherine M. E.; Hamilton, Ian P.; Penlidis, Alexander",PROCESSES,"ENGINEERING, CHEMICAL",2018,0,MDPI AG,0,Processes,,True,True,True,gold
10.1109/ACCESS.2018.2883252,OA 2018 WoS.csv,"A Novel Framework of Distributed Datacenter Networks to Support Intelligent Services: Architecture, Operation, and Solutions","Peng, Limei; Ho, Pin-Han",IEEE ACCESS,"COMPUTER SCIENCE, INFORMATION SYSTEMS; ENGINEERING, ELECTRICAL & ELECTRONIC; TELECOMMUNICATIONS",2018,0,Institute of Electrical and Electronics Engineers (IEEE),0,IEEE Access,General Engineering;General Materials Science;General Computer Science,True,True,False,hybrid
10.1088/1755-1315/146/1/012008,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv",The Practice of Water Rights Transaction in China,"Wu, Hongzhi; Yang, Dong; Qiao, Rui; Shi, Feng",2018 2ND INTERNATIONAL CONFERENCE ON ENVIRONMENTAL AND ENERGY ENGINEERING (IC3E 2018),"ENERGY & FUELS; ENGINEERING, ENVIRONMENTAL; ENVIRONMENTAL SCIENCES",2018,0,IOP Publishing,0,IOP Conference Series: Earth and Environmental Science,,True,True,False,hybrid
10.1038/s41598-018-33483-y,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Comparative Safety of Dipeptidyl Peptidase-4 Inhibitors Versus Sulfonylureas and Other Glucose-lowering Therapies for Three Acute Outcomes,"Gamble, John-Michael; Donnan, Jennifer R.; Chibrikov, Eugene; Twells, Laurie K.; Midodzi, William K.",SCIENTIFIC REPORTS,ENDOCRINOLOGY & METABOLISM,2018,0,Springer Nature,0,Scientific Reports,,True,True,True,gold
10.1186/s12913-018-3416-z,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Barriers and facilitators to the integration of depression services in primary care in Vietnam: a mixed methods study,"Murphy, Jill; Corbett, Kitty K.; Dang Thuy Linh; Pham Thi Oanh; Vu Cong Nguyen",BMC HEALTH SERVICES RESEARCH,HEALTH CARE SCIENCES & SERVICES,2018,0,Springer Nature,1,BMC Health Services Research,,True,True,True,gold
10.1155/2018/4627865,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv",Reference Value Selection in a Perturbation Theory Applied to Nonuniform Beams,"Martin, Blake; Salehian, Armaghan",SHOCK AND VIBRATION,"ACOUSTICS; ENGINEERING, MECHANICAL; MECHANICS",2018,0,Hindawi Limited,1,Shock and Vibration,,True,True,True,gold
10.1039/c7sm02129a,OA 2018 WoS.csv,Observations of a streak texture in the hybrid-aligned smectic-C phase,"Nemitz, I. R.; Gryn, I.; Boudet, N.; Lemieux, R. P.; Goldmann, M.",SOFT MATTER,"CHEMISTRY, PHYSICAL; MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, MULTIDISCIPLINARY; POLYMER SCIENCE",2018,0,Royal Society of Chemistry (RSC),0,Soft Matter,,True,True,False,hybrid
10.1186/s12877-018-0782-7,"OA 2018 WoS.csv,OA other gold 2018 WoS.csv","SYNERGIC TRIAL (SYNchronizing Exercises, Remedies in Gait and Cognition) a multi-Centre randomized controlled double blind trial to improve gait and cognition in mild cognitive impairment","Montero-Odasso, Manuel; Almeida, Quincy J.; Burhan, Amer M.; Camicioli, Richard; Doyon, Julien",BMC GERIATRICS,GERIATRICS & GERONTOLOGY; GERONTOLOGY,2018,0,Springer Nature,5,BMC Geriatrics,Geriatrics and Gerontology,True,True,True,gold
10.3390/su10113871,"OA 2018 WoS.csv,OA 2018 Scopus.csv",Explaining the Diffusion of Renewable Electricity Technologies in Canadian Remote Indigenous Communities through the Technological Innovation System Approach,"Karanasios, Konstantinos; Parker, Paul",SUSTAINABILITY,ENVIRONMENTAL SCIENCES; ENVIRONMENTAL STUDIES; GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,2018,0,MDPI AG,0,Sustainability,,True,True,True,gold
