File,Title,USD
elsevier-dec-2018.csv,Particuology,3000
elsevier-dec-2018.csv,Pathology,2500
elsevier-dec-2018.csv,Pathology - Research and Practice,1800
elsevier-dec-2018.csv,Pathophysiology,3000
elsevier-dec-2018.csv,Patient Education and Counseling,3500
elsevier-dec-2018.csv,Pattern Recognition,3100
elsevier-dec-2018.csv,Pattern Recognition Letters,2400
elsevier-dec-2018.csv,Pediatric Dental Journal,3000
elsevier-dec-2018.csv,Pediatric Neurology,2500
elsevier-dec-2018.csv,Pediatrics & Neonatology,0
elsevier-dec-2018.csv,Pedobiologia - Journal of Soil Ecology,1500
elsevier-dec-2018.csv,Pedosphere,3000
elsevier-dec-2018.csv,Peptides,3000
elsevier-dec-2018.csv,Performance Enhancement & Health,1800
elsevier-dec-2018.csv,Performance Evaluation,1500
elsevier-dec-2018.csv,Perinatología y Reproducción Humana,0
elsevier-dec-2018.csv,Perioperative Care and Operating Room Management,2500
elsevier-dec-2018.csv,Personality and Individual Differences,2350
elsevier-dec-2018.csv,Personalized Medicine Universe,3000
elsevier-dec-2018.csv,"Perspectives in Plant Ecology, Evolution and Systematics",1800
elsevier-dec-2018.csv,Perspectives in Science,0
elsevier-dec-2018.csv,Pervasive and Mobile Computing,2400
elsevier-dec-2018.csv,Pesticide Biochemistry and Physiology,3000
elsevier-dec-2018.csv,PET Clinics,3000
elsevier-dec-2018.csv,Petroleum,0
elsevier-dec-2018.csv,Petroleum Exploration and Development Online,3000
elsevier-dec-2018.csv,Petroleum Research,0
elsevier-dec-2018.csv,Pharmacological Reports,3000
elsevier-dec-2018.csv,Pharmacological Research,3700
elsevier-dec-2018.csv,Pharmacology and Therapeutics,3700
elsevier-dec-2018.csv,"Pharmacology, Biochemistry and Behavior",2200
elsevier-dec-2018.csv,PharmaNutrition,3000
elsevier-dec-2018.csv,Photoacoustics,1500
elsevier-dec-2018.csv,Photodiagnosis and Photodynamic Therapy,2500
elsevier-dec-2018.csv,Photonics and Nanostructures - Fundamentals and Applications,2200
elsevier-dec-2018.csv,Physica A: Statistical Mechanics and its Applications,2800
elsevier-dec-2018.csv,Physica B: Physics of Condensed Matter,2200
elsevier-dec-2018.csv,Physica C: Superconductivity and its applications,2200
elsevier-dec-2018.csv,Physica D: Nonlinear Phenomena,2600
elsevier-dec-2018.csv,Physica E: Low-dimensional Systems and Nanostructures,2200
elsevier-dec-2018.csv,Physica Medica,1700
elsevier-dec-2018.csv,Physical Communication,2400
elsevier-dec-2018.csv,Physical Medicine & Rehabilitation Clinics of North America,3000
elsevier-dec-2018.csv,Physical Therapy in Sport,3000
elsevier-dec-2018.csv,Physician Assistant Clinics,3000
elsevier-dec-2018.csv,Physics and Chemistry of the Earth,1500
elsevier-dec-2018.csv,Physics in Medicine,1100
elsevier-dec-2018.csv,Physics Letters A,2200
elsevier-dec-2018.csv,Physics Letters B,0
elsevier-dec-2018.csv,Physics of Life Reviews,3000
elsevier-dec-2018.csv,Physics of the Dark Universe,2000
elsevier-dec-2018.csv,Physics of the Earth and Planetary Interiors,3400
elsevier-dec-2018.csv,Physics Reports,2200
elsevier-dec-2018.csv,Physiological and Molecular Plant Pathology,2500
elsevier-dec-2018.csv,Physiology & Behavior,2750
elsevier-dec-2018.csv,Physiotherapy,2500
elsevier-dec-2018.csv,Phytochemistry,3300
elsevier-dec-2018.csv,Phytochemistry Letters,2600
elsevier-dec-2018.csv,Phytomedicine,2500
elsevier-dec-2018.csv,Piel. Formación continuada en dermatología,1680
elsevier-dec-2018.csv,Placenta,3400
elsevier-dec-2018.csv,Planetary and Space Science,3000
elsevier-dec-2018.csv,Plant Gene,1500
elsevier-dec-2018.csv,Plant Physiology and Biochemistry,2500
elsevier-dec-2018.csv,Plant Science,3200
elsevier-dec-2018.csv,Plasmid,3000
elsevier-dec-2018.csv,PM&R,3000
elsevier-dec-2018.csv,Poetics,1800
elsevier-dec-2018.csv,Polar Science,2500
elsevier-dec-2018.csv,Political Geography,1200
elsevier-dec-2018.csv,Polyhedron,2600
elsevier-dec-2018.csv,Polymer,3400
elsevier-dec-2018.csv,Polymer Degradation and Stability,3500
elsevier-dec-2018.csv,Polymer Testing,3300
elsevier-dec-2018.csv,Postharvest Biology and Technology,3300
elsevier-dec-2018.csv,Powder Technology,3000
elsevier-dec-2018.csv,Practical Laboratory Medicine,1850
elsevier-dec-2018.csv,Practical Radiation Oncology,2500
elsevier-dec-2018.csv,Pratique Neurologique - FMC,3360
elsevier-dec-2018.csv,Pratiques en nutrition,3000
elsevier-dec-2018.csv,Pratiques psychologiques,3360
elsevier-dec-2018.csv,Precambrian Research,3300
elsevier-dec-2018.csv,Precision Engineering,2500
elsevier-dec-2018.csv,Pregnancy Hypertension: An International Journal of Women's Cardiovascular Health,3000
elsevier-dec-2018.csv,Preventive Medicine,2800
elsevier-dec-2018.csv,Preventive Medicine Reports,1600
elsevier-dec-2018.csv,Preventive Veterinary Medicine,3200
elsevier-dec-2018.csv,Primary Care Diabetes,3150
elsevier-dec-2018.csv,Primary Care: Clinics in Office Practice,3000
elsevier-dec-2018.csv,Probabilistic Engineering Mechanics,2500
elsevier-dec-2018.csv,Procedia - Social and Behavioral Sciences,0
elsevier-dec-2018.csv,Procedia CIRP,0
elsevier-dec-2018.csv,Procedia Computer Science,0
elsevier-dec-2018.csv,Procedia Engineering,0
elsevier-dec-2018.csv,Procedia IUTAM,0
elsevier-dec-2018.csv,Procedia Manufacturing,0
elsevier-dec-2018.csv,Proceedings of the Combustion Institute,2150
elsevier-dec-2018.csv,Proceedings of the Geologists' Association,3300
elsevier-dec-2018.csv,Process Biochemistry,2200
elsevier-dec-2018.csv,Process Safety and Environmental Protection,3000
elsevier-dec-2018.csv,Progrès en Urologie,3360
elsevier-dec-2018.csv,Progrès en Urologie - FMC,3000
elsevier-dec-2018.csv,Progress in Aerospace Sciences,3300
elsevier-dec-2018.csv,Progress in Biophysics and Molecular Biology,3400
elsevier-dec-2018.csv,Progress in Cardiovascular Diseases,2500
elsevier-dec-2018.csv,Progress in Energy and Combustion Science,3300
elsevier-dec-2018.csv,Progress in Histochemistry and Cytochemistry,3000
elsevier-dec-2018.csv,Progress in Lipid Research,4000
elsevier-dec-2018.csv,Progress in Materials Science,3300
elsevier-dec-2018.csv,Progress in Natural Science: Materials International,0
elsevier-dec-2018.csv,Progress in Neurobiology,3800
elsevier-dec-2018.csv,Progress in Neuropsychopharmacology & Biological Psychiatry,2200
elsevier-dec-2018.csv,Progress in Nuclear Energy,1900
elsevier-dec-2018.csv,Progress in Nuclear Magnetic Resonance Spectroscopy,3300
elsevier-dec-2018.csv,Progress in Oceanography,3900
elsevier-dec-2018.csv,Progress in Organic Coatings,2500
elsevier-dec-2018.csv,Progress in Particle and Nuclear Physics,3000
elsevier-dec-2018.csv,Progress in Pediatric Cardiology,2500
elsevier-dec-2018.csv,Progress in Planning,5000
elsevier-dec-2018.csv,Progress in Polymer Science,3300
elsevier-dec-2018.csv,Progress in Quantum Electronics,2600
elsevier-dec-2018.csv,Progress in Retinal and Eye Research,3550
elsevier-dec-2018.csv,Progress in Surface Science,3000
elsevier-dec-2018.csv,Propulsion and Power Research,0
elsevier-dec-2018.csv,Prostaglandins and Other Lipid Mediators,3000
elsevier-dec-2018.csv,"Prostaglandins, Leukotrienes and Essential Fatty Acids",2500
elsevier-dec-2018.csv,Protein Expression and Purification,3300
elsevier-dec-2018.csv,Protist,2500
elsevier-dec-2018.csv,Psiquiatria Biologica,1680
elsevier-dec-2018.csv,Psychiatric Clinics of North America,3000
elsevier-dec-2018.csv,Psychiatry Research,3100
elsevier-dec-2018.csv,Psychiatry Research: Neuroimaging,2550
elsevier-dec-2018.csv,Psychologie française,3000
elsevier-dec-2018.csv,Psychology of Sport & Exercise,1800
elsevier-dec-2018.csv,Psychoneuroendocrinology,3200
elsevier-dec-2018.csv,Psychosomatics,3000
elsevier-dec-2018.csv,Public Health,2800
elsevier-dec-2018.csv,Public Relations Review,1800
elsevier-dec-2018.csv,Pulmonary Pharmacology & Therapeutics,3000
elsevier-dec-2018.csv,Pulmonology,0
elsevier-dec-2018.csv,Quarterly Review of Economics and Finance,1800
elsevier-dec-2018.csv,Quaternary Geochronology,2500
elsevier-dec-2018.csv,Quaternary International,3300
elsevier-dec-2018.csv,Quaternary Science Reviews,3000
elsevier-dec-2018.csv,Radiation Measurements,2200
elsevier-dec-2018.csv,Radiation Physics and Chemistry,2200
elsevier-dec-2018.csv,Radiography,2500
elsevier-dec-2018.csv,Radiologia,3000
elsevier-dec-2018.csv,Radiología (English Edition),3000
elsevier-dec-2018.csv,Radiologic Clinics of North America,3000
elsevier-dec-2018.csv,Radiology Case Reports,500
elsevier-dec-2018.csv,Radiology of Infectious Diseases,0
elsevier-dec-2018.csv,Rangeland Ecology & Management,2500
elsevier-dec-2018.csv,Rangelands,1500
elsevier-dec-2018.csv,Rare Metal Materials and Engineering,3000
elsevier-dec-2018.csv,REACH,2200
elsevier-dec-2018.csv,Reactive and Functional Polymers,2500
elsevier-dec-2018.csv,REC: CardioClinics,3000
elsevier-dec-2018.csv,Redox Biology,2700
elsevier-dec-2018.csv,Regenerative Therapy,1100
elsevier-dec-2018.csv,Regional Science and Urban Economics,1800
elsevier-dec-2018.csv,Regional Studies in Marine Science,1500
elsevier-dec-2018.csv,Regulatory Toxicology and Pharmacology,2750
elsevier-dec-2018.csv,Rehabilitación,3000
elsevier-dec-2018.csv,Reliability Engineering and System Safety,2700
elsevier-dec-2018.csv,Remote Sensing Applications: Society and Environment,1500
elsevier-dec-2018.csv,Remote Sensing of Environment,3800
elsevier-dec-2018.csv,Renewable and Sustainable Energy Reviews,3550
elsevier-dec-2018.csv,Renewable Energy,3000
elsevier-dec-2018.csv,Renewable Energy Focus,1400
elsevier-dec-2018.csv,Reports of Practical Oncology & Radiotherapy,3000
elsevier-dec-2018.csv,Reports on Mathematical Physics,3000
elsevier-dec-2018.csv,Reproductive Biology,3000
elsevier-dec-2018.csv,Reproductive Biomedicine & Society Online,1697
elsevier-dec-2018.csv,Reproductive BioMedicine Online,2750
elsevier-dec-2018.csv,Reproductive Toxicology,3400
elsevier-dec-2018.csv,Research in Accounting Regulation,1100
elsevier-dec-2018.csv,Research in Autism Spectrum Disorders,2200
elsevier-dec-2018.csv,Research in Developmental Disabilities,2300
elsevier-dec-2018.csv,Research in Economics,1200
elsevier-dec-2018.csv,Research in International Business and Finance,1100
elsevier-dec-2018.csv,Research in Microbiology,1950
elsevier-dec-2018.csv,Research in Organizational Behavior,1800
elsevier-dec-2018.csv,Research in Social and Administrative Pharmacy,2500
elsevier-dec-2018.csv,Research in Social Stratification and Mobility,1100
elsevier-dec-2018.csv,Research in Transportation Business & Management,1100
elsevier-dec-2018.csv,Research in Transportation Economics,1100
elsevier-dec-2018.csv,Research in Veterinary Science,2500
elsevier-dec-2018.csv,Research Policy,2400
elsevier-dec-2018.csv,Resource and Energy Economics,1100
elsevier-dec-2018.csv,Resources Policy,1200
elsevier-dec-2018.csv,"Resources, Conservation & Recycling",3500
elsevier-dec-2018.csv,Respiratory Investigation,3000
elsevier-dec-2018.csv,Respiratory Medicine,3500
elsevier-dec-2018.csv,Respiratory Medicine Case Reports,450
elsevier-dec-2018.csv,Respiratory Physiology & Neurobiology,3000
elsevier-dec-2018.csv,Results in Physics,850
elsevier-dec-2018.csv,Resuscitation,3200
elsevier-dec-2018.csv,Reumatologia Clinica,3360
elsevier-dec-2018.csv,Reumatología clínica (English Edition),3360
elsevier-dec-2018.csv,Review of Development Finance,0
elsevier-dec-2018.csv,Review of Economic Dynamics,1100
elsevier-dec-2018.csv,Review of Financial Economics,1800
elsevier-dec-2018.csv,Review of Palaeobotany and Palynology,3300
elsevier-dec-2018.csv,Reviews in Physics,1500
elsevier-dec-2018.csv,Reviews in Vascular Medicine,1700
elsevier-dec-2018.csv,Revista Andaluza de Medicina del Deporte,0
elsevier-dec-2018.csv,Revista Argentina de Microbiologia,0
elsevier-dec-2018.csv,Revista Brasileira de Entomologia,0
elsevier-dec-2018.csv,Revista Brasileira de Farmacognosia,0
elsevier-dec-2018.csv,Revista Brasileira de Ortopedia,0
elsevier-dec-2018.csv,Revista Brasileira de Ortopedia (English Edition),0
elsevier-dec-2018.csv,Revista Científica de la Sociedad Española de Enfermería Neurológica Hybrid,3000
elsevier-dec-2018.csv,Revista clinica espanola,2240
elsevier-dec-2018.csv,Revista Clínica Española (English Edition),2240
elsevier-dec-2018.csv,Revista Colombiana de Cancerología,3000
elsevier-dec-2018.csv,Revista Colombiana de Cardiología,0
elsevier-dec-2018.csv,Revista Colombiana de Ortopedia y Traumatología,3000
elsevier-dec-2018.csv,Revista Colombiana de Psiquiatría,3000
elsevier-dec-2018.csv,Revista Colombiana de Reumatologia,3000
elsevier-dec-2018.csv,Revista de Gastroenterología de México,0
elsevier-dec-2018.csv,Revista de Gastroenterología de México (English Edition),0
elsevier-dec-2018.csv,"Revista de Logopedia, Foniatría y Audiología",1680
elsevier-dec-2018.csv,Revista de psiquiatría y salud mental (Barcelona),3000
elsevier-dec-2018.csv,Revista de psiquiatría y salud mental (English Edition),3000
elsevier-dec-2018.csv,Revista de Senología y Patología Mamaria,3000
elsevier-dec-2018.csv,Revista del Laboratorio Clinico,3000
elsevier-dec-2018.csv,Revista Española de Anestesiología y Reanimación,3000
elsevier-dec-2018.csv,Revista Española de Cardiología,3000
elsevier-dec-2018.csv,Revista Española de Cardiología (English Edition),3000
elsevier-dec-2018.csv,Revista Espanola de Cirugia Ortopedica y Traumatologia,3000
elsevier-dec-2018.csv,Revista española de cirugía ortopédica y traumatología (English edition),3000
elsevier-dec-2018.csv,Revista Espanola de Geriatria y Gerontologia,3000
elsevier-dec-2018.csv,Revista Española de Medicina Legal,3000
elsevier-dec-2018.csv,Revista Española de Medicina Nuclear e Imagen Molecular,3000
elsevier-dec-2018.csv,Revista Española de Medicina Nuclear e Imagen Molecular (English Edition),3000
elsevier-dec-2018.csv,Revista Espanola de Patologia,3000
elsevier-dec-2018.csv,Revista Iberoamericana de Micologia,3000
elsevier-dec-2018.csv,Revista Internacional de Acupuntura,1680
elsevier-dec-2018.csv,Revista Internacional de Andrología,3000
elsevier-dec-2018.csv,Revista Médica Clínica Las Condes,0
elsevier-dec-2018.csv,Revista Portuguesa de Cardiologia,3000
elsevier-dec-2018.csv,Revista Portuguesa de Cardiologia (English Edition),3000
elsevier-dec-2018.csv,Revue de Chirurgie Orthopedique et Traumatologique,3360
elsevier-dec-2018.csv,Revue de micropaléontologie,3000
elsevier-dec-2018.csv,Revue d'Epidemiologie et de Santé Publique,3360
elsevier-dec-2018.csv,Revue des Maladies Respiratoires,3000
elsevier-dec-2018.csv,Revue du podologue,3000
elsevier-dec-2018.csv,Revue du rhumatisme,3360
elsevier-dec-2018.csv,Revue du Rhumatisme monographies,3000
elsevier-dec-2018.csv,Revue européenne de psychologie appliquée,3360
elsevier-dec-2018.csv,Revue Française d'Allergologie,3360
elsevier-dec-2018.csv,Revue Francophone d'Orthoptie,3000
elsevier-dec-2018.csv,Revue Neurologique,3360
elsevier-dec-2018.csv,Revue vétérinaire Clinique,3000
elsevier-dec-2018.csv,Rheumatic Disease Clinics of North America,3000
elsevier-dec-2018.csv,Rhizosphere,2000
elsevier-dec-2018.csv,Rice Science,0
elsevier-dec-2018.csv,Robotics and Autonomous Systems,3300
elsevier-dec-2018.csv,Robotics and Computer-Integrated Manufacturing,3100
elsevier-dec-2018.csv,Russian Geology and Geophysics,3000
elsevier-dec-2018.csv,Russian Journal of Economics,0
elsevier-dec-2018.csv,Russian Literature,1100
elsevier-dec-2018.csv,Safety and Health at Work,0
elsevier-dec-2018.csv,Safety Science,1950
elsevier-dec-2018.csv,Saudi Journal of Biological Sciences,0
elsevier-dec-2018.csv,Saudi Journal of Ophthalmology,0
elsevier-dec-2018.csv,Saudi Pharmaceutical Journal,0
elsevier-dec-2018.csv,Scandinavian Journal of Management,1800
elsevier-dec-2018.csv,Schizophrenia Research,3100
elsevier-dec-2018.csv,Schizophrenia Research: Cognition,2000
elsevier-dec-2018.csv,Science & Justice,3000
elsevier-dec-2018.csv,Science and Technology of Materials,3000
elsevier-dec-2018.csv,Science Bulletin,2500
elsevier-dec-2018.csv,Science et Sports,3360
elsevier-dec-2018.csv,Science of Computer Programming,1500
elsevier-dec-2018.csv,Science of the Total Environment,3400
elsevier-dec-2018.csv,Scientia Horticulturae,2500
elsevier-dec-2018.csv,Scripta Materialia,3000
elsevier-dec-2018.csv,Sedimentary Geology,3300
elsevier-dec-2018.csv,Seizure: European Journal of Epilepsy,2200
elsevier-dec-2018.csv,Seminars in Arthritis and Rheumatism,3400
elsevier-dec-2018.csv,Seminars in Arthroplasty,2500
elsevier-dec-2018.csv,Seminars in Cancer Biology,3200
elsevier-dec-2018.csv,Seminars in Cell and Developmental Biology,3900
elsevier-dec-2018.csv,Seminars in Colon and Rectal Surgery,1700
elsevier-dec-2018.csv,Seminars in Diagnostic Pathology,2500
elsevier-dec-2018.csv,Seminars in Fetal and Neonatal Medicine,2500
elsevier-dec-2018.csv,Seminars in Hematology,3000
elsevier-dec-2018.csv,Seminars in Immunology,3800
elsevier-dec-2018.csv,Seminars in Nephrology,2500
elsevier-dec-2018.csv,Seminars in Nuclear Medicine,3000
elsevier-dec-2018.csv,Seminars in Oncology,3000
elsevier-dec-2018.csv,Seminars in Oncology Nursing,2500
elsevier-dec-2018.csv,Seminars in Orthodontics,2500
elsevier-dec-2018.csv,Seminars in Pediatric Neurology,2500
elsevier-dec-2018.csv,Seminars in Pediatric Surgery,2500
elsevier-dec-2018.csv,Seminars in Perinatology,2500
elsevier-dec-2018.csv,Seminars in Radiation Oncology,2500
elsevier-dec-2018.csv,Seminars in Roentgenology,2500
elsevier-dec-2018.csv,Seminars in Spine Surgery,2500
elsevier-dec-2018.csv,Seminars in Thoracic and Cardiovascular Surgery,1700
elsevier-dec-2018.csv,Seminars in Thoracic and Cardiovascular Surgery: Pediatric Cardiac Surgery Annual,2500
